"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"56","Our Government is initiating reforms that are aimed at deregulation and delicensing. https://t.co/2JuOzMYPSB",FALSE,12850,NA,2019-09-25 15:27:16,FALSE,NA,"1176880856264323077",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","narendramodi",2656,FALSE,FALSE,NA,NA
"57","Four reasons that make the India growth story special. https://t.co/HCuPxUrSAK",FALSE,12575,NA,2019-09-25 15:26:52,FALSE,NA,"1176880757136154624",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","narendramodi",2714,FALSE,FALSE,NA,NA
"58","Come to India... https://t.co/UzMhq16mp8",FALSE,36505,NA,2019-09-25 15:26:27,FALSE,NA,"1176880651863298048",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","narendramodi",6910,FALSE,FALSE,NA,NA
"59","It’s only been four months since we were re-elected and we have further increased the pace of reform in India. 

An… https://t.co/m7kPD5Df8s",FALSE,22235,NA,2019-09-25 15:25:38,TRUE,NA,"1176880446107504640",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","narendramodi",4045,FALSE,FALSE,NA,NA
"60","Addressing the #BloombergGBF. Watch. @business https://t.co/RdJKRn53oP",FALSE,14394,NA,2019-09-25 12:49:33,FALSE,NA,"1176841166630744064",NA,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>","narendramodi",3420,FALSE,FALSE,NA,NA
"61","Looking forward to being at the Bloomberg Global Business Forum 2019! @business https://t.co/01FUBAmkca",FALSE,18586,NA,2019-09-25 12:13:19,FALSE,NA,"1176832049023475719",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",2907,FALSE,FALSE,NA,NA
"62","In New York, I had the opportunity to meet leaders of the Pacific Islands and interact with them on ways to boost c… https://t.co/gyPLyzIv4o",FALSE,21043,NA,2019-09-25 03:17:52,TRUE,NA,"1176697298887356417",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",3475,FALSE,FALSE,NA,NA
"63","Paying homage to one of the greatest icons of India, Pandit Deendayal Upadhyaya Ji. His life’s message of serving t… https://t.co/WdPPGfx0a7",FALSE,36478,NA,2019-09-25 02:13:52,TRUE,NA,"1176681191736532992",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","narendramodi",6864,FALSE,FALSE,NA,NA
"64","India is ready to share best practices with other nations so that we can collectively work to improve global sanita… https://t.co/PX3MDjRzED",FALSE,29852,NA,2019-09-25 01:37:33,TRUE,NA,"1176672053216329733",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","narendramodi",4946,FALSE,FALSE,NA,NA
"65","The success of the Swachh Bharat Mission is due to the people of India. They made this their own movement and ensur… https://t.co/BV1IzuWfhK",FALSE,15268,NA,2019-09-25 01:36:34,TRUE,NA,"1176671806608093186",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","narendramodi",3106,FALSE,FALSE,NA,NA
"66","The @gatesfoundation has honoured me with the Global Goalkeeper Award at a time when the world is marking Mahatma G… https://t.co/lbokon52t7",FALSE,29023,NA,2019-09-25 01:35:37,TRUE,NA,"1176671567914385408",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","narendramodi",4726,FALSE,FALSE,NA,NA
"67","I dedicate  the Global Goalkeeper Award, conferred by the @gatesfoundation, to the 130 crore people of India and th… https://t.co/FO3WkSQtL5",FALSE,41249,NA,2019-09-25 01:32:17,TRUE,NA,"1176670725308108802",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",8237,FALSE,FALSE,NA,NA
"68","Thankful to the @gatesfoundation for recognising India’s strides in cleanliness. https://t.co/dfE85tPSvE",FALSE,13436,NA,2019-09-25 01:07:57,FALSE,NA,"1176664605008883712",NA,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>","narendramodi",2776,FALSE,FALSE,NA,NA
"69","In a time when everybody is thinking- how to impress, we must remember what Mahatma Gandhi stood for- how to inspir… https://t.co/YaercrHf7F",FALSE,15006,NA,2019-09-24 23:47:19,TRUE,NA,"1176644311099871232",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","narendramodi",2798,FALSE,FALSE,NA,NA
"70","Mahatma Gandhi never held positions of power. 

Yet, he motivates people around the world. 

Millions of people, se… https://t.co/XST7eJbK5r",FALSE,17455,NA,2019-09-24 23:46:53,TRUE,NA,"1176644201687191552",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","narendramodi",3120,FALSE,FALSE,NA,NA
"71","The world comes together to pay homage to Mahatma Gandhi on his 150th birth anniversary!

I thank all those who cam… https://t.co/u8jKLvDpeH",FALSE,12502,NA,2019-09-24 23:44:55,TRUE,NA,"1176643706402803713",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",2400,FALSE,FALSE,NA,NA
"72","A tribute to Mahatma Gandhi from the @UN! https://t.co/ZgBDiBoNm5",FALSE,12766,NA,2019-09-24 22:45:30,FALSE,NA,"1176628756733030402",NA,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>","narendramodi",2790,FALSE,FALSE,NA,NA
"73","Do watch! https://t.co/mS01iXXoOy",FALSE,13347,NA,2019-09-24 22:27:28,FALSE,NA,"1176624215405060097",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",1794,FALSE,FALSE,NA,NA
"74","Great meeting with @POTUS @realDonaldTrump in New York. 

We had extensive deliberations on a wide range of subject… https://t.co/SeE2V4TcCX",FALSE,10660,NA,2019-09-24 22:23:03,TRUE,NA,"1176623103763472384",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",2212,FALSE,FALSE,NA,NA
"75","Happy to have met PM @GiuseppeConteIT. We discussed strengthening existing areas of cooperation and exploring newer… https://t.co/Vooz2R2cXf",FALSE,16638,NA,2019-09-24 03:42:50,TRUE,NA,"1176341193027969025",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",2391,FALSE,FALSE,NA,NA
"76","Met @unicefchief Ms. Henrietta Fore in New York. Talked about the steps being taken by the Government of India towa… https://t.co/hXgW50ZnX5",FALSE,16458,NA,2019-09-24 03:39:26,TRUE,NA,"1176340336165216256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",2507,FALSE,FALSE,NA,NA
"77","Had a productive meeting with President Hage Geingob of Namibia. We spoke about expanding bilateral cooperation in… https://t.co/lKR0h66NuN",FALSE,23239,NA,2019-09-24 03:33:37,TRUE,NA,"1176338875700121600",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",2649,FALSE,FALSE,NA,NA
"78","Delighted to meet @TamimBinHamad, the Amir of Qatar. We had productive talks on deepening bilateral cooperation bet… https://t.co/r6TvDdh37p",FALSE,21395,NA,2019-09-24 03:23:58,TRUE,NA,"1176336447143653381",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",2905,FALSE,FALSE,NA,NA
"79","Engaging with a valued African friend. 

Had fruitful talks with President @IssoufouMhm. 

We held deliberations on… https://t.co/mpTYKPeDXm",FALSE,10941,NA,2019-09-24 03:17:22,TRUE,NA,"1176334782520860672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",1759,FALSE,FALSE,NA,NA
"80","S'engageant avec un ami africain estimé. 
Entretiens fructueux avec le Président @IssoufouMhm. Nous avons tenu des… https://t.co/krmnPKAkC6",FALSE,9859,NA,2019-09-24 03:14:58,TRUE,NA,"1176334178658467840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",1578,FALSE,FALSE,NA,NA
"81","It is always a delight to meet you, President @ibusolih. 

We exchanged views on how to give further impetus to Ind… https://t.co/fexPBnlg8s",FALSE,23555,NA,2019-09-24 02:16:49,TRUE,NA,"1176319545453228033",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",3021,FALSE,FALSE,NA,NA
"82","Happy to have met you, @PMBhutan! https://t.co/zvUC5pUrke",FALSE,58867,NA,2019-09-24 02:15:44,FALSE,NA,"1176319273620447233",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",5310,FALSE,FALSE,NA,NA
"83","Happy to have met Representative @JacksonLeeTX18. A veteran member of the US Congress, she has always been passiona… https://t.co/MqXzdl0wY4",FALSE,14155,NA,2019-09-24 01:47:37,TRUE,NA,"1176312196860645376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",2031,FALSE,FALSE,NA,NA
"84","Interacted with the young and dynamic @MichaelJCloud, who represents the 27th district of Texas. https://t.co/EV5Ffky792",FALSE,10489,NA,2019-09-24 01:46:31,FALSE,NA,"1176311923165552640",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",1557,FALSE,FALSE,NA,NA
"85","The Representative from Wisconsin’s Sixth District, @RepGrothman was an esteemed guest in Houston yesterday. I got… https://t.co/yBranWRH03",FALSE,8840,NA,2019-09-24 01:45:44,TRUE,NA,"1176311725274095616",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",1508,FALSE,FALSE,NA,NA
"86","Congressman @DavidRouzer from North Carolina is a strong voice for farmer welfare in the House. He was kind enough… https://t.co/1mdCfoJ1Ab",FALSE,9635,NA,2019-09-24 01:44:08,TRUE,NA,"1176311320322498560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",1586,FALSE,FALSE,NA,NA
"87","I met the extra-ordinary @RepBrianFitz in Houston. Representing Pennsylvania, he is deeply committed to strong Indi… https://t.co/c6vaEmAtJ7",FALSE,13977,NA,2019-09-24 01:42:32,TRUE,NA,"1176310917719625728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",1875,FALSE,FALSE,NA,NA
"88","I am thankful to @RepMaloney for coming to Houston. 

At a community reception after #HowdyModi, she wonderfully hi… https://t.co/o4nj9wmGm6",FALSE,13285,NA,2019-09-24 01:40:02,TRUE,NA,"1176310290331459584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",1964,FALSE,FALSE,NA,NA
"89","The Representative from Texas’ 36th Congressional District, @RepBrianBabin is a strong voice on issues relating to… https://t.co/AB8u5wEg04",FALSE,7735,NA,2019-09-24 01:38:53,TRUE,NA,"1176310000425287681",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",1350,FALSE,FALSE,NA,NA
"90","Illinois is home to a large number belonging to the Indian diaspora. 

I had a great interaction with… https://t.co/tGltIF1i9c",FALSE,10559,NA,2019-09-24 01:37:37,TRUE,NA,"1176309680173395968",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",1672,FALSE,FALSE,NA,NA
"91","I had an excellent interaction with the distinguished @CongressmanRaja, who is a proud representative from Illinois… https://t.co/c3QoL6ByO2",FALSE,17286,NA,2019-09-24 01:36:10,TRUE,NA,"1176309316091092992",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",2368,FALSE,FALSE,NA,NA
"92","My remarks on health sector and ensuring good quality healthcare to all. https://t.co/KVF24n9rum",FALSE,20547,NA,2019-09-23 15:42:19,FALSE,NA,"1176159871240036352",NA,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>","narendramodi",4168,FALSE,FALSE,NA,NA
"93","Addressing a Summit on Climate Change at the @UN. https://t.co/PswS5nEv1Y",FALSE,20942,NA,2019-09-23 15:00:37,FALSE,NA,"1176149376982339591",NA,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>","narendramodi",4634,FALSE,FALSE,NA,NA
"94","Rishi Ji, thanks for your enthusiastic encouragement. We just missed each other by a few days since you recently le… https://t.co/Gx0aGb4SgJ",FALSE,36493,NA,2019-09-23 14:28:53,TRUE,NA,"1176141388251115521",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",4030,FALSE,FALSE,NA,NA
"95","Thank you @milinddeora. 

You are absolutely correct when you highlight my friend, late Murli Deora Ji’s commitment… https://t.co/cQSn1rnLis",FALSE,13989,NA,2019-09-23 14:28:00,TRUE,NA,"1176141168649875456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",2389,FALSE,FALSE,NA,NA
"96","Indeed, @ajaydevgn. The meeting of the hearts of the people of two of the world’s leading democracies in Houston is… https://t.co/j0EoaD3BJq",FALSE,15264,NA,2019-09-23 14:25:52,TRUE,NA,"1176140630160039937",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",2240,FALSE,FALSE,NA,NA
"97","As a representative of 130 crore Indians, the respect and love that I get is dedicated to the nation. Thanks,… https://t.co/WAJCgxU8VG",FALSE,23289,NA,2019-09-23 14:25:29,TRUE,NA,"1176140532541808641",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",2489,FALSE,FALSE,NA,NA
"98","Knowing that the people bless me and trust me is the biggest confidence-booster ever. @prasoonjoshi_ https://t.co/9cinFnoegh",FALSE,12562,NA,2019-09-23 14:25:05,FALSE,NA,"1176140431521959938",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",1820,FALSE,FALSE,NA,NA
"99","I can see the phenomenal energy, @RepKevinBrady. Thank you for coming. 

It was an honour that several of your coll… https://t.co/oLPb5pqT86",FALSE,16344,NA,2019-09-23 14:23:13,TRUE,NA,"1176139964276453376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",2186,FALSE,FALSE,NA,NA
"100","It was special to have you at the #HowdyModi community programme. Your efforts for Texas and service to the United… https://t.co/Cn1ri16k3A",FALSE,16741,NA,2019-09-23 14:22:38,TRUE,NA,"1176139817417158658",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",2413,FALSE,FALSE,NA,NA
"101","I appreciate your presence at #HowdyModi, @SenKevinCramer. Your personal commitment towards strong India-USA ties i… https://t.co/GsFpt1mkmw",FALSE,11661,NA,2019-09-23 14:22:14,TRUE,NA,"1176139714245603328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",1785,FALSE,FALSE,NA,NA
"102","I am happy to have met Heidi and you, @SenTedCruz. Texas has overwhelmed me with warmth and hospitality. 

I see a… https://t.co/YHtemruEsV",FALSE,25814,NA,2019-09-23 14:21:40,TRUE,NA,"1176139571702222848",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",3191,FALSE,FALSE,NA,NA
"103","Dear Governor @PhilBryantMS, I am proud of our friendship with USA and the wonderful state of Mississippi! The pres… https://t.co/SW3PtORLD6",FALSE,7987,NA,2019-09-23 14:20:59,TRUE,NA,"1176139401535078400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",1406,FALSE,FALSE,NA,NA
"104","Dear @GovMattBevin, your coming to Houston was an exemplary gesture. I enjoyed your speech at the Community Recepti… https://t.co/PPSavsnmVK",FALSE,11318,NA,2019-09-23 14:19:40,TRUE,NA,"1176139071829053440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",1797,FALSE,FALSE,NA,NA
"105","I would like to express gratitude to @HoustonTX Mayor, @SylvesterTurner for his hospitality. Houston is a wonderful… https://t.co/p72f7CRGyB",FALSE,12242,NA,2019-09-23 14:18:51,TRUE,NA,"1176138866064936960",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",2000,FALSE,FALSE,NA,NA
"106","#AyushmanBharat is more than just a healthcare scheme - it is a beacon of hope to more than 50 crore of India's mos… https://t.co/2LAzkWkoKu",FALSE,40204,NA,2019-09-23 06:11:41,TRUE,NA,"1176016264491192320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",6102,FALSE,FALSE,NA,NA
"107","Sharing some more pictures from #HowdyModi in Houston. https://t.co/KkrXAFbHxh",FALSE,50153,NA,2019-09-23 04:13:29,FALSE,NA,"1175986520429404160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",7932,FALSE,FALSE,NA,NA
"108","Moments from Houston that will always remain a part of my memory. 

I thank all those who came for the #HowdyModi p… https://t.co/QOdpVVpkOq",FALSE,25738,NA,2019-09-23 04:11:25,TRUE,NA,"1175985998930632704",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",5026,FALSE,FALSE,NA,NA
"109","Dear @POTUS @realDonaldTrump, your presence at #HowdyModi in Houston was a watershed moment in India-USA ties. 

Si… https://t.co/kFPUt93syf",FALSE,36412,NA,2019-09-23 04:08:15,TRUE,NA,"1175985202033770497",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",7460,FALSE,FALSE,NA,NA
"110","<U+0906><U+091C> <U+092D><U+093E><U+0930><U+0924> <U+0915><U+093E> <U+0938><U+092C><U+0938><U+0947> <U+091A><U+0930><U+094D><U+091A><U+093F><U+0924> <U+0936><U+092C><U+094D><U+0926> <U+0939><U+0948>- <U+0935><U+093F><U+0915><U+093E><U+0938><U+0964>

<U+0906><U+091C> <U+092D><U+093E><U+0930><U+0924> <U+0915><U+093E> <U+0938><U+092C><U+0938><U+0947> <U+092C><U+0921><U+093C><U+093E> <U+092E><U+0902><U+0924><U+094D><U+0930> <U+0939><U+0948>- <U+0938><U+092C><U+0915><U+093E> <U+0938><U+093E><U+0925>-<U+0938><U+092C><U+0915><U+093E> <U+0935><U+093F><U+0915><U+093E><U+0938><U+0964>

<U+0906><U+091C> <U+092D><U+093E><U+0930><U+0924> <U+0915><U+0940> <U+0938><U+092C><U+0938><U+0947> <U+092C><U+0921><U+093C><U+0940>… https://t.co/PPznWlYXOl",FALSE,73126,NA,2019-09-23 04:04:16,TRUE,NA,"1175984200060678144",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","narendramodi",12538,FALSE,FALSE,NA,NA
"111","An important farewell from the previous few weeks, one that set the stage for a better quality of life for the peop… https://t.co/tMsjdusZuO",FALSE,37506,NA,2019-09-23 03:30:55,TRUE,NA,"1175975807375859714",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","narendramodi",6878,FALSE,FALSE,NA,NA
"112","Many measures for welfare and many noteworthy farewells... https://t.co/NDEwnL7eKs",FALSE,18854,NA,2019-09-23 03:30:17,FALSE,NA,"1175975647853842432",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","narendramodi",3618,FALSE,FALSE,NA,NA
"113","India is aiming high and achieving higher. https://t.co/lxMTwz3zMu",FALSE,22259,NA,2019-09-23 03:29:26,FALSE,NA,"1175975433432641536",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","narendramodi",4260,FALSE,FALSE,NA,NA
"114","Here is the answer to #HowdyModi... https://t.co/SXytI29JXv",FALSE,80793,NA,2019-09-23 03:28:41,FALSE,NA,"1175975244538007553",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","narendramodi",15284,FALSE,FALSE,NA,NA
"115","Thank you for the affection Houston. Watch my address! #HowdyModi https://t.co/npT6OavmrS",FALSE,62855,NA,2019-09-22 17:51:02,FALSE,NA,"1175829875707432966",NA,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>","narendramodi",15257,FALSE,FALSE,NA,NA
"116","Live from Houston! #HowdyModi https://t.co/C0vY1rsLJh",FALSE,49100,NA,2019-09-22 17:13:56,FALSE,NA,"1175820538087755776",NA,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>","narendramodi",12506,FALSE,FALSE,NA,NA
